MID,transaction_id,timestamp,status,amount_usd,bank_routing,return_code,device_type
MID01066,ACH-MID01066-20260524-00000,2026-05-24T13:31:40+00:00,settled,247.76,77861597,,mobile-ios
MID01066,ACH-MID01066-20260524-00001,2026-05-24T17:42:31+00:00,settled,96.57,15284595,,mobile-ios
MID01066,ACH-MID01066-20260524-00002,2026-05-24T04:33:55+00:00,settled,41.7,12630133,,in-app
MID01066,ACH-MID01066-20260524-00003,2026-05-24T05:22:17+00:00,settled,165.88,40872084,,mobile-ios
MID01066,ACH-MID01066-20260524-00004,2026-05-24T12:27:13+00:00,settled,15.82,62953079,,mobile-android
MID01066,ACH-MID01066-20260524-00005,2026-05-24T02:49:48+00:00,settled,58.11,74165081,,mobile-android
MID01066,ACH-MID01066-20260524-00006,2026-05-24T00:11:37+00:00,settled,109.81,79378884,,mobile-ios
MID01066,ACH-MID01066-20260524-00007,2026-05-24T09:16:52+00:00,settled,49.81,84260045,,pos-terminal
MID01066,ACH-MID01066-20260524-00008,2026-05-24T12:34:32+00:00,settled,118.43,96321938,,mobile-ios
MID01066,ACH-MID01066-20260524-00009,2026-05-24T02:25:19+00:00,settled,94.33,26692712,,desktop-web
MID01066,ACH-MID01066-20260524-00010,2026-05-24T05:41:05+00:00,settled,22.16,20571863,,desktop-web
MID01066,ACH-MID01066-20260524-00011,2026-05-24T18:42:03+00:00,settled,41.79,96542142,,mobile-android
MID01066,ACH-MID01066-20260524-00012,2026-05-24T18:20:12+00:00,settled,78.61,50116882,,mobile-ios
MID01066,ACH-MID01066-20260524-00013,2026-05-24T07:05:46+00:00,settled,154.99,60522883,,desktop-web
MID01066,ACH-MID01066-20260524-00014,2026-05-24T04:07:10+00:00,settled,27.13,19031954,,mobile-ios
MID01066,ACH-MID01066-20260524-00015,2026-05-24T15:55:15+00:00,settled,47.24,90582683,,pos-terminal
MID01066,ACH-MID01066-20260524-00016,2026-05-24T22:05:15+00:00,settled,77.39,40905180,,desktop-web
MID01066,ACH-MID01066-20260524-00017,2026-05-24T16:51:55+00:00,settled,59.37,38881981,,mobile-ios
MID01066,ACH-MID01066-20260524-00018,2026-05-24T08:52:55+00:00,settled,12.55,80686695,,pos-terminal
MID01066,ACH-MID01066-20260524-00019,2026-05-24T02:52:33+00:00,settled,12.29,44610021,,in-app
MID01066,ACH-MID01066-20260524-00020,2026-05-24T04:00:30+00:00,settled,151.49,27273771,,pos-terminal
MID01066,ACH-MID01066-20260524-00021,2026-05-24T20:09:02+00:00,settled,103.1,77084298,,in-app
MID01066,ACH-MID01066-20260524-00022,2026-05-24T15:36:16+00:00,pending,250.46,53981401,,in-app
MID01066,ACH-MID01066-20260524-00023,2026-05-24T15:45:33+00:00,settled,37.6,51466647,,mobile-android
MID01066,ACH-MID01066-20260524-00024,2026-05-24T18:28:49+00:00,settled,36.93,69444068,,mobile-ios
MID01066,ACH-MID01066-20260524-00025,2026-05-24T12:54:19+00:00,settled,130.06,49803942,,mobile-android
MID01066,ACH-MID01066-20260524-00026,2026-05-24T19:53:57+00:00,settled,84.27,91129463,,desktop-web
MID01066,ACH-MID01066-20260524-00027,2026-05-24T22:37:11+00:00,settled,20.9,17225890,,in-app
MID01066,ACH-MID01066-20260524-00028,2026-05-24T23:00:54+00:00,settled,221.66,55091611,,mobile-android
MID01066,ACH-MID01066-20260524-00029,2026-05-24T04:34:07+00:00,settled,156.42,27789385,,pos-terminal
MID01066,ACH-MID01066-20260524-00030,2026-05-24T04:16:08+00:00,settled,176.38,59061783,,desktop-web
MID01066,ACH-MID01066-20260524-00031,2026-05-24T08:36:23+00:00,settled,83.15,60337657,,mobile-ios
MID01066,ACH-MID01066-20260524-00032,2026-05-24T15:45:24+00:00,settled,48.33,73696269,,desktop-web
MID01066,ACH-MID01066-20260524-00033,2026-05-24T14:10:44+00:00,settled,57.72,62742062,,in-app
MID01066,ACH-MID01066-20260524-00034,2026-05-24T22:35:26+00:00,settled,66.12,65062371,,mobile-android
MID01066,ACH-MID01066-20260524-00035,2026-05-24T20:23:49+00:00,settled,117.21,30165969,,desktop-web
MID01066,ACH-MID01066-20260524-00036,2026-05-24T18:00:59+00:00,settled,236.87,27069228,,in-app
MID01066,ACH-MID01066-20260524-00037,2026-05-24T08:52:56+00:00,settled,128.11,55170878,,mobile-ios
MID01066,ACH-MID01066-20260524-00038,2026-05-24T20:11:09+00:00,settled,69.72,29162617,,pos-terminal
MID01066,ACH-MID01066-20260524-00039,2026-05-24T12:15:19+00:00,settled,71.27,97287897,,desktop-web
MID01066,ACH-MID01066-20260524-00040,2026-05-24T02:16:20+00:00,settled,64.27,15566472,,in-app
MID01066,ACH-MID01066-20260524-00041,2026-05-24T11:22:01+00:00,settled,182.8,59734320,,mobile-android
MID01066,ACH-MID01066-20260524-00042,2026-05-24T22:43:41+00:00,settled,82.69,95304769,,desktop-web
MID01066,ACH-MID01066-20260524-00043,2026-05-24T23:30:14+00:00,settled,110.34,27475178,,mobile-android
MID01066,ACH-MID01066-20260524-00044,2026-05-24T19:37:39+00:00,settled,74.01,99598151,,in-app
MID01066,ACH-MID01066-20260524-00045,2026-05-24T17:25:29+00:00,pending,217.74,87946418,,pos-terminal
MID01066,ACH-MID01066-20260524-00046,2026-05-24T10:36:22+00:00,settled,14.93,25754478,,mobile-android
MID01066,ACH-MID01066-20260524-00047,2026-05-24T18:51:35+00:00,pending,101.7,17466672,,desktop-web
MID01066,ACH-MID01066-20260524-00048,2026-05-24T11:56:59+00:00,settled,18.14,93010013,,mobile-ios
MID01066,ACH-MID01066-20260524-00049,2026-05-24T14:21:46+00:00,settled,307.29,23240706,,pos-terminal
MID01066,ACH-MID01066-20260524-00050,2026-05-24T21:13:24+00:00,settled,62.18,89838544,,pos-terminal
MID01066,ACH-MID01066-20260524-00051,2026-05-24T13:58:29+00:00,settled,178.4,55081603,,in-app
MID01066,ACH-MID01066-20260524-00052,2026-05-24T05:25:59+00:00,settled,360.9,65132335,,in-app
MID01066,ACH-MID01066-20260524-00053,2026-05-24T16:46:41+00:00,settled,100.44,16006750,,pos-terminal
MID01066,ACH-MID01066-20260524-00054,2026-05-24T17:15:02+00:00,settled,87.94,31645471,,in-app
MID01066,ACH-MID01066-20260524-00055,2026-05-24T15:43:40+00:00,settled,14.82,82053462,,mobile-ios
MID01066,ACH-MID01066-20260524-00056,2026-05-24T01:54:33+00:00,settled,37.66,99757935,,desktop-web
MID01066,ACH-MID01066-20260524-00057,2026-05-24T04:14:25+00:00,settled,54.79,27500526,,mobile-ios
MID01066,ACH-MID01066-20260524-00058,2026-05-24T19:04:14+00:00,returned,48.51,54374236,R29,in-app
MID01066,ACH-MID01066-20260524-00059,2026-05-24T01:37:50+00:00,settled,8.12,14987528,,mobile-android
MID01066,ACH-MID01066-20260524-00060,2026-05-24T16:52:12+00:00,settled,37.18,11908312,,mobile-android
MID01066,ACH-MID01066-20260524-00061,2026-05-24T09:57:47+00:00,settled,46.79,41310404,,mobile-ios
MID01066,ACH-MID01066-20260524-00062,2026-05-24T07:28:10+00:00,settled,129.13,93854376,,mobile-ios
MID01066,ACH-MID01066-20260524-00063,2026-05-24T16:46:02+00:00,settled,90.25,92390281,,mobile-ios
MID01066,ACH-MID01066-20260524-00064,2026-05-24T01:48:56+00:00,returned,94.79,89285170,R11,pos-terminal
MID01066,ACH-MID01066-20260524-00065,2026-05-24T00:57:38+00:00,settled,26.28,59936449,,mobile-android
MID01066,ACH-MID01066-20260524-00066,2026-05-24T20:43:59+00:00,settled,60.53,17157485,,desktop-web
MID01066,ACH-MID01066-20260524-00067,2026-05-24T11:57:31+00:00,returned,80.91,52540155,R01,desktop-web
MID01066,ACH-MID01066-20260524-00068,2026-05-24T19:42:20+00:00,settled,89.26,31556531,,mobile-android
MID01066,ACH-MID01066-20260524-00069,2026-05-24T10:59:18+00:00,settled,104.22,82464347,,mobile-ios
MID01066,ACH-MID01066-20260524-00070,2026-05-24T22:31:31+00:00,settled,70.66,47717116,,in-app
MID01066,ACH-MID01066-20260524-00071,2026-05-24T04:48:56+00:00,settled,22.49,24686071,,in-app
MID01066,ACH-MID01066-20260524-00072,2026-05-24T09:31:45+00:00,settled,75.11,62301528,,mobile-ios
MID01066,ACH-MID01066-20260524-00073,2026-05-24T14:22:17+00:00,settled,45.31,15300422,,mobile-android
MID01066,ACH-MID01066-20260524-00074,2026-05-24T04:39:37+00:00,settled,21.39,43176419,,desktop-web
MID01066,ACH-MID01066-20260524-00075,2026-05-24T09:11:20+00:00,settled,133.5,64581545,,in-app
MID01066,ACH-MID01066-20260524-00076,2026-05-24T03:18:43+00:00,settled,84.23,35483839,,in-app
MID01066,ACH-MID01066-20260524-00077,2026-05-24T00:58:01+00:00,settled,86.87,61193020,,in-app
MID01066,ACH-MID01066-20260524-00078,2026-05-24T09:26:05+00:00,settled,23.79,28390741,,in-app
MID01066,ACH-MID01066-20260524-00079,2026-05-24T00:13:42+00:00,settled,285.35,71423444,,mobile-ios
MID01066,ACH-MID01066-20260524-00080,2026-05-24T14:52:34+00:00,settled,21.73,27862687,,desktop-web
MID01066,ACH-MID01066-20260524-00081,2026-05-24T08:07:33+00:00,settled,23.97,23810872,,mobile-android
MID01066,ACH-MID01066-20260524-00082,2026-05-24T11:58:20+00:00,settled,61.43,88698838,,pos-terminal
MID01066,ACH-MID01066-20260524-00083,2026-05-24T00:46:06+00:00,settled,200.93,19190996,,mobile-ios
MID01066,ACH-MID01066-20260524-00084,2026-05-24T21:40:16+00:00,settled,44.27,94633610,,pos-terminal
MID01066,ACH-MID01066-20260524-00085,2026-05-24T19:32:58+00:00,settled,16.13,78929591,,pos-terminal
MID01066,ACH-MID01066-20260524-00086,2026-05-24T00:05:05+00:00,settled,115.98,24931675,,pos-terminal
MID01066,ACH-MID01066-20260524-00087,2026-05-24T17:52:28+00:00,settled,188.17,84187023,,pos-terminal
MID01066,ACH-MID01066-20260524-00088,2026-05-24T07:41:16+00:00,settled,157.24,52344785,,desktop-web
MID01066,ACH-MID01066-20260524-00089,2026-05-24T10:52:13+00:00,settled,130.23,84438000,,mobile-android
